%% Expected Wait Time

@relation expected_wait_time

@attribute processName {Expense}
@attribute category {Airfare,Mobile,CarRental,Food}
@attribute amount numeric
@attribute hasAttachment {TRUE,FALSE}
@attribute priority numeric
@attribute outcome numeric

@data
Expense,CarRental,339121,TRUE,2,8
Expense,Airfare,264084,TRUE,3,8
Expense,Airfare,411584,TRUE,1,4
Expense,Airfare,321864,FALSE,2,9
Expense,CarRental,81317,FALSE,3,7
Expense,Mobile,414798,TRUE,1,4
Expense,CarRental,408197,TRUE,2,8
Expense,Mobile,184110,TRUE,3,8
Expense,Mobile,87494,FALSE,1,7
Expense,Food,79495,FALSE,2,7
Expense,Food,476563,TRUE,3,8
Expense,Airfare,435304,TRUE,1,4
Expense,Airfare,437128,TRUE,2,8
Expense,CarRental,370713,FALSE,3,9
Expense,Mobile,149378,FALSE,1,8
Expense,Mobile,397434,TRUE,2,8
Expense,Food,264227,TRUE,3,8
Expense,Mobile,50126,TRUE,1,3
Expense,Food,72935,FALSE,2,7
Expense,Food,408519,FALSE,3,9
Expense,Mobile,471118,TRUE,1,4
Expense,Mobile,157494,TRUE,2,8
Expense,CarRental,349313,TRUE,3,8
Expense,Airfare,333456,FALSE,1,9
Expense,CarRental,77085,FALSE,2,7
Expense,Food,109679,TRUE,3,7
Expense,Airfare,106012,TRUE,1,3
Expense,Airfare,265476,TRUE,2,8
Expense,CarRental,23305,FALSE,3,5
Expense,CarRental,323525,FALSE,1,9
Expense,Food,43627,TRUE,2,5
Expense,CarRental,490633,TRUE,3,8
Expense,Mobile,328490,TRUE,1,4
Expense,Mobile,486190,FALSE,2,9
Expense,Mobile,265082,FALSE,3,9
Expense,Food,383823,TRUE,1,4
Expense,Food,89931,TRUE,2,6
Expense,Mobile,397914,TRUE,3,8
Expense,Food,474639,FALSE,1,9
Expense,Mobile,132794,FALSE,2,8
Expense,CarRental,214849,TRUE,3,8
Expense,CarRental,93017,TRUE,1,3
Expense,Airfare,290884,TRUE,2,8
Expense,Food,133783,FALSE,3,8
Expense,Airfare,9300,FALSE,1,3
Expense,Airfare,420852,TRUE,2,8
Expense,Mobile,427858,TRUE,3,8
Expense,Airfare,206220,TRUE,1,4
Expense,Airfare,100100,FALSE,2,8
Expense,Airfare,11164,FALSE,3,4
Expense,Mobile,338726,TRUE,1,4
Expense,Mobile,193006,TRUE,2,8
Expense,Food,211219,TRUE,3,8
Expense,Mobile,124042,FALSE,1,8
Expense,Food,422371,FALSE,2,9
Expense,Food,322383,TRUE,3,8
Expense,Mobile,53418,TRUE,1,3
Expense,Mobile,386254,TRUE,2,8
Expense,Food,298287,FALSE,3,9
Expense,Mobile,318330,FALSE,1,9
Expense,Airfare,307644,TRUE,2,8
Expense,CarRental,124773,TRUE,3,7
Expense,CarRental,411325,TRUE,1,4
Expense,Mobile,216358,FALSE,2,9
Expense,CarRental,296333,FALSE,3,9
Expense,Airfare,137304,TRUE,1,3
Expense,CarRental,269733,TRUE,2,8
Expense,CarRental,121521,TRUE,3,7
Expense,CarRental,302001,FALSE,1,9
Expense,Food,103927,FALSE,2,8
Expense,Food,377391,TRUE,3,8
Expense,Food,311547,TRUE,1,4
Expense,Food,147819,TRUE,2,7
Expense,CarRental,164177,FALSE,3,9
Expense,Airfare,437288,FALSE,1,9
Expense,Airfare,292016,TRUE,2,8
Expense,CarRental,120973,TRUE,3,7
Expense,Food,168663,TRUE,1,4
Expense,Airfare,253712,FALSE,2,9
Expense,CarRental,90809,FALSE,3,7
Expense,CarRental,376397,TRUE,1,4
Expense,Mobile,327142,TRUE,2,8
Expense,CarRental,340333,TRUE,3,8
Expense,Food,239935,FALSE,1,9
Expense,Mobile,339570,FALSE,2,9
Expense,CarRental,463317,TRUE,3,8
Expense,Airfare,472464,TRUE,1,4
Expense,Mobile,467866,TRUE,2,8
Expense,Airfare,70376,FALSE,3,7
Expense,Airfare,423576,FALSE,1,9
Expense,Mobile,407926,TRUE,2,8
Expense,Airfare,335796,TRUE,3,8
Expense,Food,205647,TRUE,1,4
Expense,Airfare,34512,FALSE,2,6
Expense,CarRental,3381,FALSE,3,2
Expense,CarRental,137913,TRUE,1,3
Expense,Food,473323,TRUE,2,8
Expense,Airfare,73224,TRUE,3,6
Expense,Food,33431,FALSE,1,6
Expense,Airfare,93924,FALSE,2,7
Expense,CarRental,321721,TRUE,3,8
Expense,CarRental,389609,TRUE,1,4
Expense,Food,433331,TRUE,2,8
Expense,Food,128195,FALSE,3,8
Expense,Food,204347,FALSE,1,9
Expense,Airfare,404008,TRUE,2,8
Expense,Food,98675,TRUE,3,6
Expense,Mobile,482730,TRUE,1,4
Expense,Mobile,278518,FALSE,2,9
Expense,Airfare,60192,FALSE,3,7
Expense,Airfare,52100,TRUE,1,3
Expense,Food,439643,TRUE,2,8
Expense,Mobile,320074,TRUE,3,8
Expense,Food,283023,FALSE,1,9
Expense,Mobile,431382,FALSE,2,9
Expense,Airfare,75796,TRUE,3,6
Expense,Food,90895,TRUE,1,3
Expense,Airfare,185028,TRUE,2,8
Expense,Mobile,463926,FALSE,3,9
Expense,Mobile,247526,FALSE,1,9
Expense,Mobile,410886,TRUE,2,8
Expense,Airfare,454620,TRUE,3,8
Expense,CarRental,459833,TRUE,1,4
Expense,Airfare,486452,FALSE,2,9
Expense,Airfare,220996,FALSE,3,9
Expense,Food,198051,TRUE,1,4
Expense,Airfare,83172,TRUE,2,6
Expense,Food,68139,TRUE,3,6
Expense,Airfare,149156,FALSE,1,8
Expense,Mobile,271642,FALSE,2,9
Expense,Food,376367,TRUE,3,8
Expense,CarRental,196749,TRUE,1,4
Expense,Airfare,49556,TRUE,2,5
Expense,Airfare,443124,FALSE,3,9
Expense,Food,189251,FALSE,1,9
Expense,Food,58623,TRUE,2,6
Expense,Mobile,293222,TRUE,3,8
Expense,Airfare,133900,TRUE,1,3
Expense,Airfare,388192,FALSE,2,9
Expense,Food,100155,FALSE,3,8
Expense,Mobile,179666,TRUE,1,4
Expense,Airfare,43172,TRUE,2,5
Expense,CarRental,57713,TRUE,3,6
Expense,Food,464827,FALSE,1,9
Expense,CarRental,192177,FALSE,2,9
Expense,CarRental,286973,TRUE,3,8
Expense,Food,233119,TRUE,1,4
Expense,Food,431527,TRUE,2,8
Expense,CarRental,457253,FALSE,3,9
Expense,Mobile,496978,FALSE,1,9
Expense,Mobile,478874,TRUE,2,8
Expense,Mobile,166562,TRUE,3,8
Expense,CarRental,412957,TRUE,1,4
Expense,Mobile,187402,FALSE,2,9
Expense,Food,72783,FALSE,3,7
Expense,Airfare,103872,TRUE,1,3
Expense,CarRental,250793,TRUE,2,8
Expense,CarRental,346593,TRUE,3,8
Expense,CarRental,331777,FALSE,1,9
Expense,Food,126583,FALSE,2,8
Expense,Mobile,457014,TRUE,3,8
Expense,Airfare,423736,TRUE,1,4
Expense,Food,188855,TRUE,2,8
Expense,Mobile,181410,FALSE,3,9
Expense,Food,481827,FALSE,1,9
Expense,Airfare,405148,TRUE,2,8
Expense,Airfare,245084,TRUE,3,8
Expense,Mobile,479814,TRUE,1,4
Expense,CarRental,339469,FALSE,2,9
Expense,Food,491935,FALSE,3,9
Expense,Food,38655,TRUE,1,2
Expense,Airfare,353588,TRUE,2,8
Expense,Food,62539,TRUE,3,6
Expense,Food,330187,FALSE,1,9
Expense,Airfare,77824,FALSE,2,7
Expense,CarRental,175241,TRUE,3,8
Expense,Food,334539,TRUE,1,4
Expense,Mobile,8170,TRUE,2,2
Expense,Mobile,464374,FALSE,3,9
Expense,Airfare,122348,FALSE,1,8
Expense,Mobile,187126,TRUE,2,8
Expense,Food,7943,TRUE,3,2
Expense,Mobile,71894,TRUE,1,3
Expense,Airfare,439684,FALSE,2,9
Expense,Food,230243,FALSE,3,9
Expense,CarRental,495453,TRUE,1,4
Expense,Food,495531,TRUE,2,8
Expense,CarRental,215457,TRUE,3,8
Expense,Food,165739,FALSE,1,9
Expense,Mobile,448502,FALSE,2,9
Expense,Mobile,409334,TRUE,3,8
Expense,Airfare,86844,TRUE,1,3
Expense,Food,328359,TRUE,2,8
Expense,Airfare,483080,FALSE,3,9
Expense,Mobile,3162,FALSE,1,2
Expense,Airfare,384548,TRUE,2,8
Expense,CarRental,385541,TRUE,3,8
Expense,CarRental,266185,TRUE,1,4
Expense,CarRental,322749,FALSE,2,9
Expense,Airfare,164324,FALSE,3,9
Expense,Food,438891,TRUE,1,4
Expense,Food,67903,TRUE,2,6
Expense,Mobile,406090,TRUE,3,8
Expense,CarRental,47361,FALSE,1,6
Expense,Food,137715,FALSE,2,8
Expense,Food,422331,TRUE,3,8
Expense,CarRental,472697,TRUE,1,4
Expense,Airfare,107556,TRUE,2,7
Expense,Airfare,385016,FALSE,3,9
Expense,CarRental,325593,FALSE,1,9
Expense,CarRental,45645,TRUE,2,5
Expense,Food,33171,TRUE,3,5
Expense,Mobile,343798,TRUE,1,4
Expense,Mobile,200506,FALSE,2,9
Expense,CarRental,132513,FALSE,3,8
Expense,CarRental,477197,TRUE,1,4
Expense,Food,232895,TRUE,2,8
Expense,Airfare,110036,TRUE,3,7
Expense,Mobile,347490,FALSE,1,9
Expense,Airfare,119792,FALSE,2,8
Expense,CarRental,467077,TRUE,3,8
Expense,Food,490911,TRUE,1,4
Expense,Airfare,21020,TRUE,2,4
Expense,Airfare,434272,FALSE,3,9
Expense,Mobile,192594,FALSE,1,9
Expense,Food,163799,TRUE,2,8
Expense,Airfare,395128,TRUE,3,8
Expense,Airfare,15524,TRUE,1,1
Expense,Mobile,257798,FALSE,2,9
Expense,CarRental,254661,FALSE,3,9
Expense,Mobile,47430,TRUE,1,2
Expense,Food,432591,TRUE,2,8
Expense,Airfare,295600,TRUE,3,8
Expense,Mobile,203458,FALSE,1,9
Expense,Food,196659,FALSE,2,9
Expense,Airfare,109560,TRUE,3,7
Expense,Airfare,281084,TRUE,1,4
Expense,Food,302711,TRUE,2,8
Expense,Food,35579,FALSE,3,6
Expense,CarRental,9081,FALSE,1,3
Expense,Mobile,123590,TRUE,2,7
Expense,Mobile,174006,TRUE,3,8
Expense,CarRental,439637,TRUE,1,4
Expense,Mobile,362134,FALSE,2,9
Expense,CarRental,183293,FALSE,3,9
Expense,CarRental,78645,TRUE,1,3
Expense,CarRental,40845,TRUE,2,5
Expense,Mobile,270410,TRUE,3,8
Expense,Mobile,437350,FALSE,1,9
Expense,Airfare,429936,FALSE,2,9
Expense,Mobile,473322,TRUE,3,8
Expense,Food,210951,TRUE,1,4
Expense,Mobile,470930,TRUE,2,8
Expense,Food,90055,FALSE,3,7
Expense,Food,169867,FALSE,1,9
Expense,Airfare,121444,TRUE,2,7
Expense,Mobile,156758,TRUE,3,8
Expense,Airfare,416684,TRUE,1,4
Expense,Mobile,285594,FALSE,2,9
Expense,Airfare,344796,FALSE,3,9
Expense,Mobile,474622,TRUE,1,4
Expense,Food,274103,TRUE,2,8
Expense,CarRental,242901,TRUE,3,8
Expense,CarRental,301493,FALSE,1,9
Expense,Food,244183,FALSE,2,9
Expense,CarRental,27409,TRUE,3,4
Expense,CarRental,28349,TRUE,1,2
Expense,Mobile,386494,TRUE,2,8
Expense,Mobile,268466,FALSE,3,9
Expense,Mobile,452402,FALSE,1,9
Expense,Airfare,259728,TRUE,2,8
Expense,Airfare,216592,TRUE,3,8
Expense,Airfare,90240,TRUE,1,3
Expense,Food,221575,FALSE,2,9
Expense,Food,121391,FALSE,3,8
Expense,Food,114215,TRUE,1,3
Expense,Mobile,405774,TRUE,2,8
Expense,Food,420103,TRUE,3,8
Expense,CarRental,454917,FALSE,1,9
Expense,Airfare,395368,FALSE,2,9
Expense,Airfare,76420,TRUE,3,6
Expense,Airfare,167812,TRUE,1,4
Expense,Airfare,378216,TRUE,2,8
Expense,Food,206807,FALSE,3,9
Expense,Mobile,110690,FALSE,1,8
Expense,Mobile,319030,TRUE,2,8
Expense,Airfare,393544,TRUE,3,8
Expense,Food,492703,TRUE,1,4
Expense,CarRental,182313,FALSE,2,9
Expense,Mobile,251310,FALSE,3,9
Expense,Food,427107,TRUE,1,4
Expense,Food,136071,TRUE,2,7
Expense,Airfare,121116,TRUE,3,7
Expense,Mobile,331090,FALSE,1,9
Expense,Airfare,253444,FALSE,2,9
Expense,Mobile,79794,TRUE,3,6
Expense,CarRental,178741,TRUE,1,4
Expense,CarRental,429033,TRUE,2,8
Expense,Mobile,112822,FALSE,3,8
Expense,Airfare,41384,FALSE,1,6
Expense,Food,394883,TRUE,2,8
Expense,Airfare,15580,TRUE,3,3
Expense,Airfare,252760,TRUE,1,4
Expense,Food,48923,FALSE,2,6
Expense,Food,106555,FALSE,3,8
Expense,Mobile,196910,TRUE,1,4
Expense,Mobile,264238,TRUE,2,8
Expense,CarRental,84605,TRUE,3,6
Expense,Mobile,247158,FALSE,1,9
Expense,Food,265459,FALSE,2,9
Expense,Mobile,225990,TRUE,3,8
Expense,Airfare,353952,TRUE,1,4
Expense,Food,301563,TRUE,2,8
Expense,Food,134759,FALSE,3,8
Expense,Airfare,462892,FALSE,1,9
Expense,Airfare,227508,TRUE,2,8
Expense,CarRental,287461,TRUE,3,8
Expense,Food,8795,TRUE,1,1
Expense,Airfare,291212,FALSE,2,9
Expense,Food,50991,FALSE,3,7
Expense,Food,283275,TRUE,1,4
Expense,Food,77427,TRUE,2,6
Expense,CarRental,393665,TRUE,3,8
Expense,Mobile,479350,FALSE,1,9
Expense,Food,217531,FALSE,2,9
Expense,Food,115535,TRUE,3,7
Expense,Airfare,321112,TRUE,1,4
Expense,Food,232735,TRUE,2,8
Expense,Mobile,25250,FALSE,3,5
Expense,Mobile,328478,FALSE,1,9
Expense,Airfare,395900,TRUE,2,8
Expense,Mobile,466586,TRUE,3,8
Expense,CarRental,156241,TRUE,1,4
Expense,Airfare,142596,FALSE,2,8
Expense,Mobile,38042,FALSE,3,6
Expense,Food,333607,TRUE,1,4
Expense,Food,296247,TRUE,2,8
Expense,Airfare,274856,TRUE,3,8
Expense,CarRental,282441,FALSE,1,9
Expense,Food,195355,FALSE,2,9
Expense,Mobile,485478,TRUE,3,8
Expense,Airfare,491324,TRUE,1,4
Expense,CarRental,486857,TRUE,2,8
Expense,Mobile,177850,FALSE,3,9
Expense,Mobile,298318,FALSE,1,9
Expense,CarRental,485329,TRUE,2,8
Expense,CarRental,132821,TRUE,3,7
Expense,Food,339915,TRUE,1,4
Expense,CarRental,152717,FALSE,2,9
Expense,Food,411123,FALSE,3,9
Expense,Food,389827,TRUE,1,4
Expense,Mobile,187290,TRUE,2,8
Expense,Food,386603,TRUE,3,8
Expense,Airfare,16220,FALSE,1,4
Expense,Food,276375,FALSE,2,9
Expense,CarRental,264509,TRUE,3,8
Expense,CarRental,106001,TRUE,1,3
Expense,Mobile,323962,TRUE,2,8
Expense,Food,30883,FALSE,3,6
Expense,Airfare,317388,FALSE,1,9
Expense,Food,476291,TRUE,2,8
Expense,Mobile,70998,TRUE,3,6
Expense,Airfare,297568,TRUE,1,4
Expense,Mobile,52238,FALSE,2,7
Expense,Mobile,88558,FALSE,3,7
Expense,Airfare,168040,TRUE,1,4
Expense,Airfare,338240,TRUE,2,8
Expense,Food,385323,TRUE,3,8
Expense,Food,385511,FALSE,1,9
Expense,CarRental,91069,FALSE,2,7
Expense,Mobile,218018,TRUE,3,8
Expense,Mobile,383738,TRUE,1,4
Expense,Mobile,328754,TRUE,2,8
Expense,Food,78955,FALSE,3,7
Expense,CarRental,74601,FALSE,1,7
Expense,CarRental,328597,TRUE,2,8
Expense,Mobile,322998,TRUE,3,8
Expense,CarRental,456217,TRUE,1,4
Expense,CarRental,331069,FALSE,2,9
Expense,Airfare,204432,FALSE,3,9
Expense,Food,248723,TRUE,1,4
Expense,Food,45747,TRUE,2,5
Expense,Food,6975,TRUE,3,2
Expense,CarRental,479461,FALSE,1,9
Expense,CarRental,486821,FALSE,2,9
Expense,CarRental,45025,TRUE,3,5
Expense,Mobile,216994,TRUE,1,4
Expense,CarRental,159017,TRUE,2,8
Expense,CarRental,47373,FALSE,3,6
Expense,Mobile,48062,FALSE,1,6
Expense,Food,187279,TRUE,2,8
Expense,Food,83915,TRUE,3,6
Expense,Mobile,58138,TRUE,1,3
Expense,Food,246639,FALSE,2,9
Expense,Airfare,245440,FALSE,3,9
Expense,CarRental,195585,TRUE,1,4
Expense,Airfare,396716,TRUE,2,8
Expense,Airfare,466744,TRUE,3,8
Expense,Food,328475,FALSE,1,9
Expense,CarRental,366169,FALSE,2,9
Expense,Airfare,84880,TRUE,3,6
Expense,CarRental,191457,TRUE,1,4
Expense,Food,232035,TRUE,2,8
Expense,Food,240659,FALSE,3,9
Expense,CarRental,135033,FALSE,1,8
Expense,Airfare,90868,TRUE,2,6
Expense,CarRental,295977,TRUE,3,8
Expense,Mobile,277890,TRUE,1,4
Expense,Mobile,363474,FALSE,2,9
Expense,Mobile,65426,FALSE,3,7
Expense,Mobile,465986,TRUE,1,4
Expense,Food,456215,TRUE,2,8
Expense,Airfare,292124,TRUE,3,8
Expense,Food,74635,FALSE,1,7
Expense,Food,226047,FALSE,2,9
Expense,Food,288515,TRUE,3,8
Expense,Food,66127,TRUE,1,3
Expense,Mobile,256442,TRUE,2,8
Expense,Mobile,312546,FALSE,3,9
Expense,CarRental,226177,FALSE,1,9
Expense,Airfare,185176,TRUE,2,8
Expense,Airfare,55244,TRUE,3,6
Expense,CarRental,6629,TRUE,1,1
Expense,Food,230191,FALSE,2,9
Expense,Mobile,191826,FALSE,3,9
Expense,Airfare,443456,TRUE,1,4
Expense,Mobile,96794,TRUE,2,6
Expense,Food,398307,TRUE,3,8
Expense,Mobile,240750,FALSE,1,9
Expense,Mobile,41554,FALSE,2,6
Expense,Mobile,495542,TRUE,3,8
Expense,Airfare,288036,TRUE,1,4
Expense,Food,106403,TRUE,2,7
Expense,Food,172335,FALSE,3,9
Expense,Airfare,43292,FALSE,1,6
Expense,Airfare,303996,TRUE,2,8
Expense,Food,34575,TRUE,3,5
Expense,Food,218987,TRUE,1,4
Expense,Airfare,254384,FALSE,2,9
Expense,Mobile,7862,FALSE,3,3
Expense,Food,427695,TRUE,1,4
Expense,CarRental,32201,TRUE,2,5
Expense,Airfare,221232,TRUE,3,8
Expense,Food,85535,FALSE,1,7
Expense,Mobile,459806,FALSE,2,9
Expense,Food,4971,TRUE,3,1
Expense,Airfare,33104,TRUE,1,2
Expense,CarRental,403657,TRUE,2,8
Expense,Mobile,350034,FALSE,3,9
Expense,Mobile,327022,FALSE,1,9
Expense,Airfare,275228,TRUE,2,8
Expense,CarRental,423625,TRUE,3,8
Expense,Food,157727,TRUE,1,4
Expense,Airfare,217048,FALSE,2,9
Expense,Airfare,472396,FALSE,3,9
Expense,Mobile,301674,TRUE,1,4
Expense,CarRental,231089,TRUE,2,8
Expense,Food,384891,TRUE,3,8
Expense,Mobile,147602,FALSE,1,8
Expense,CarRental,352281,FALSE,2,9
Expense,CarRental,84557,TRUE,3,6
Expense,Food,289031,TRUE,1,4
Expense,Mobile,301550,TRUE,2,8
Expense,Airfare,123916,FALSE,3,8
Expense,Airfare,365536,FALSE,1,9
Expense,Food,379343,TRUE,2,8
Expense,Airfare,182436,TRUE,3,8
Expense,CarRental,122657,TRUE,1,3
Expense,CarRental,404857,FALSE,2,9
Expense,CarRental,82089,FALSE,3,7
Expense,Food,457499,TRUE,1,4
Expense,Airfare,191636,TRUE,2,8
Expense,CarRental,394361,TRUE,3,8
Expense,Airfare,368376,FALSE,1,9
Expense,CarRental,240009,FALSE,2,9
Expense,Food,52519,TRUE,3,6
Expense,Food,359235,TRUE,1,4
Expense,Airfare,88924,TRUE,2,6
Expense,Food,483519,FALSE,3,9
Expense,Mobile,232490,FALSE,1,9
Expense,CarRental,287197,TRUE,2,8
Expense,Food,141647,TRUE,3,7
Expense,CarRental,25353,TRUE,1,2
Expense,Airfare,386892,FALSE,2,9
Expense,Food,474171,FALSE,3,9
Expense,CarRental,453445,TRUE,1,4
Expense,Airfare,68088,TRUE,2,6
Expense,CarRental,265285,TRUE,3,8
Expense,Airfare,494272,FALSE,1,9
Expense,Mobile,356158,FALSE,2,9
Expense,Mobile,50778,TRUE,3,6
Expense,CarRental,72069,TRUE,1,3
Expense,Airfare,408608,TRUE,2,8
Expense,Airfare,58856,FALSE,3,7
Expense,CarRental,432973,FALSE,1,9
Expense,Food,416795,TRUE,2,8
Expense,Airfare,400956,TRUE,3,8
Expense,Food,8015,TRUE,1,1
Expense,Food,296695,FALSE,2,9
Expense,CarRental,207137,FALSE,3,9
Expense,Airfare,227080,TRUE,1,4
Expense,Mobile,94790,TRUE,2,6
Expense,Airfare,445224,TRUE,3,8
Expense,Airfare,87348,FALSE,1,7
Expense,Food,470675,FALSE,2,9
Expense,Airfare,231804,TRUE,3,8
Expense,CarRental,150321,TRUE,1,4
Expense,CarRental,339109,TRUE,2,8
Expense,Food,377183,FALSE,3,9
Expense,Airfare,258604,FALSE,1,9
Expense,Mobile,30290,TRUE,2,5
Expense,Mobile,209670,TRUE,3,8
Expense,Airfare,323488,TRUE,1,4
Expense,Food,251363,FALSE,2,9
Expense,Food,39567,FALSE,3,6
Expense,CarRental,469325,TRUE,1,4
Expense,Airfare,162512,TRUE,2,8
Expense,CarRental,139161,TRUE,3,7
Expense,Mobile,338402,FALSE,1,9
Expense,Mobile,166606,FALSE,2,9
Expense,Mobile,107966,TRUE,3,7
Expense,Airfare,159304,TRUE,1,4
Expense,Airfare,342068,TRUE,2,8
Expense,Food,288715,FALSE,3,9
Expense,CarRental,47009,FALSE,1,6
Expense,Airfare,370528,TRUE,2,8
Expense,Airfare,498656,TRUE,3,8
Expense,Airfare,121344,TRUE,1,3
Expense,Mobile,313918,FALSE,2,9
Expense,CarRental,93461,FALSE,3,7
Expense,Mobile,414570,TRUE,1,4
Expense,Airfare,81156,TRUE,2,6
Expense,Airfare,336784,TRUE,3,8
Expense,Food,65167,FALSE,1,7
Expense,Airfare,301524,FALSE,2,9
Expense,Food,298295,TRUE,3,8
Expense,CarRental,253549,TRUE,1,4
Expense,Food,240247,TRUE,2,8
Expense,Food,191567,FALSE,3,9
Expense,Mobile,276682,FALSE,1,9
Expense,Airfare,274868,TRUE,2,8
Expense,CarRental,361017,TRUE,3,8
Expense,CarRental,464729,TRUE,1,4
Expense,Airfare,415888,FALSE,2,9
Expense,Airfare,3488,FALSE,3,2
Expense,Mobile,383670,TRUE,1,4
Expense,Airfare,487576,TRUE,2,8
Expense,Mobile,232262,TRUE,3,8
Expense,Airfare,181592,FALSE,1,9
Expense,CarRental,211729,FALSE,2,9
Expense,CarRental,204077,TRUE,3,8
Expense,Mobile,440430,TRUE,1,4
Expense,Airfare,174944,TRUE,2,8
Expense,Mobile,254058,FALSE,3,9
Expense,Mobile,416450,FALSE,1,9
Expense,Airfare,220608,TRUE,2,8
Expense,Food,99531,TRUE,3,6
Expense,CarRental,423765,TRUE,1,4
Expense,CarRental,333881,FALSE,2,9
Expense,Mobile,319334,FALSE,3,9
Expense,Mobile,466818,TRUE,1,4
Expense,Food,257171,TRUE,2,8
Expense,Food,157915,TRUE,3,8
Expense,CarRental,137209,FALSE,1,8
Expense,CarRental,14677,FALSE,2,4
Expense,CarRental,487813,TRUE,3,8
Expense,Mobile,103994,TRUE,1,3
Expense,Mobile,391070,TRUE,2,8
Expense,Mobile,294658,FALSE,3,9
Expense,Airfare,196344,FALSE,1,9
Expense,CarRental,351805,TRUE,2,8
Expense,CarRental,17373,TRUE,3,3
Expense,Food,120187,TRUE,1,3
Expense,Airfare,97872,FALSE,2,7
Expense,Food,415579,FALSE,3,9
Expense,Airfare,477232,TRUE,1,4
Expense,CarRental,201045,TRUE,2,8
Expense,Airfare,162388,TRUE,3,8
Expense,Food,268675,FALSE,1,9
Expense,Mobile,47030,FALSE,2,6
Expense,CarRental,43117,TRUE,3,5
Expense,Mobile,117670,TRUE,1,3
Expense,Food,43039,TRUE,2,5
Expense,Mobile,469806,FALSE,3,9
Expense,Food,361531,FALSE,1,9
Expense,Food,30579,TRUE,2,5
Expense,Mobile,153466,TRUE,3,8
Expense,Food,419851,TRUE,1,4
Expense,Mobile,195086,FALSE,2,9
Expense,Food,307487,FALSE,3,9
Expense,Mobile,464334,TRUE,1,4
Expense,CarRental,271069,TRUE,2,8
Expense,Mobile,325178,TRUE,3,8
Expense,Airfare,136456,FALSE,1,8
Expense,Airfare,290092,FALSE,2,9
Expense,Mobile,407362,TRUE,3,8
Expense,Food,450919,TRUE,1,4
Expense,CarRental,400349,TRUE,2,8
Expense,CarRental,216013,FALSE,3,9
Expense,Airfare,487528,FALSE,1,9
Expense,Food,434111,TRUE,2,8
Expense,CarRental,396937,TRUE,3,8
Expense,Airfare,312828,TRUE,1,4
Expense,Airfare,347468,FALSE,2,9
Expense,CarRental,69605,FALSE,3,7
Expense,Food,54443,TRUE,1,3
Expense,Airfare,43096,TRUE,2,5
Expense,Mobile,92306,TRUE,3,6
Expense,Food,363079,FALSE,1,9
Expense,Mobile,65802,FALSE,2,7
Expense,Airfare,378092,TRUE,3,8
Expense,CarRental,105905,TRUE,1,3
Expense,CarRental,156337,TRUE,2,8
Expense,Airfare,460404,FALSE,3,9
Expense,Airfare,107840,FALSE,1,8
Expense,Mobile,174558,TRUE,2,8
Expense,Airfare,57040,TRUE,3,6
Expense,CarRental,164761,TRUE,1,4
Expense,CarRental,307261,FALSE,2,9
Expense,Food,475039,FALSE,3,9
Expense,Food,350819,TRUE,1,4
Expense,CarRental,378621,TRUE,2,8
Expense,Food,6467,TRUE,3,2
Expense,Food,319899,FALSE,1,9
Expense,Airfare,352380,FALSE,2,9
Expense,Mobile,442678,TRUE,3,8
Expense,Airfare,417980,TRUE,1,4
Expense,Mobile,365090,TRUE,2,8
Expense,CarRental,152853,FALSE,3,9
Expense,Food,435375,FALSE,1,9
Expense,Airfare,99220,TRUE,2,6
Expense,Food,421219,TRUE,3,8
Expense,Airfare,452156,TRUE,1,4
Expense,CarRental,415401,FALSE,2,9
Expense,Airfare,467840,FALSE,3,9
Expense,Mobile,495482,TRUE,1,4
Expense,Airfare,445840,TRUE,2,8
Expense,CarRental,412633,TRUE,3,8
Expense,Food,188339,FALSE,1,9
Expense,CarRental,277781,FALSE,2,9
Expense,Food,320507,TRUE,3,8
Expense,Airfare,53084,TRUE,1,3
Expense,Food,487299,TRUE,2,8
Expense,Food,230707,FALSE,3,9
Expense,Airfare,6656,FALSE,1,3
Expense,Mobile,68882,TRUE,2,6
Expense,Mobile,209386,TRUE,3,8
Expense,Airfare,286364,TRUE,1,4
Expense,Airfare,473304,FALSE,2,9
Expense,CarRental,126089,FALSE,3,8
Expense,Airfare,169404,TRUE,1,4
Expense,Food,310187,TRUE,2,8
Expense,Food,38131,TRUE,3,5
Expense,Airfare,422076,FALSE,1,9
Expense,Airfare,103896,FALSE,2,8
Expense,Mobile,8874,TRUE,3,2
Expense,Mobile,254286,TRUE,1,4
Expense,Mobile,57562,TRUE,2,6
Expense,Mobile,9414,FALSE,3,3
Expense,CarRental,39125,FALSE,1,6
Expense,Airfare,102320,TRUE,2,7
Expense,Mobile,121686,TRUE,3,7
Expense,Food,30527,TRUE,1,2
Expense,Food,53459,FALSE,2,7
Expense,Food,216623,FALSE,3,9
Expense,Food,488987,TRUE,1,4
Expense,CarRental,19829,TRUE,2,3
Expense,Food,241035,TRUE,3,8
Expense,Food,61959,FALSE,1,7
Expense,Mobile,25970,FALSE,2,5
Expense,Mobile,299982,TRUE,3,8
Expense,Mobile,427522,TRUE,1,4
Expense,CarRental,488545,TRUE,2,8
Expense,CarRental,449645,FALSE,3,9
Expense,CarRental,81249,FALSE,1,7
Expense,Airfare,466496,TRUE,2,8
Expense,Airfare,56892,TRUE,3,6
Expense,Airfare,206004,TRUE,1,4
